,main_score,task,model,prompt,is_baseline
1362,0.73863,StackExchangeClustering.v2,Qwen/Qwen3-Embedding-4B,"Assign each title to a cluster, language eng:",False
1363,0.969528,ImdbClassification,Qwen/Qwen3-Embedding-4B,Label this movie review:,False
1364,0.632883,AmazonCounterfactualClassification,Qwen/Qwen3-Embedding-4B,Determine the class for the given passage:,False
1366,0.92805,STS15,Qwen/Qwen3-Embedding-4B,Query similarity:,False
1367,0.918476,STS15,Qwen/Qwen3-Embedding-4B,Measure semantic similarity:,False
1368,0.694144,STS22.v2,Qwen/Qwen3-Embedding-4B,eng: measure semantic similarity of news article pair (SemEval 2022 Task 8):,False
1369,0.631532,AmazonCounterfactualClassification,Qwen/Qwen3-Embedding-4B,Predict the class:,False
1371,0.418375,MedrxivClusteringP2P.v2,Qwen/Qwen3-Embedding-4B,Assign to a cluster:,False
1372,0.966496,ImdbClassification,Qwen/Qwen3-Embedding-4B,Predict the class for the following review:,False
1373,0.758777,MasakhaNEWSClusteringS2S,Qwen/Qwen3-Embedding-4B,Group similar news headlines (MasakhaNEWS) in eng:,False
